ticker,etf_name,provider,source
SITB,Scotia Canadian Bond Index Tracker ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds-old/scotia-index-tracker-etfs.html
SITC,Scotia Canadian Large Cap Equity Index Tracker ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds-old/scotia-index-tracker-etfs.html
SITE,Scotia Emerging Markets Equity Index Tracker ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds-old/scotia-index-tracker-etfs.html
SITI,Scotia International Equity Index Tracker ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds-old/scotia-index-tracker-etfs.html
SITU,Scotia U.S. Equity Index Tracker ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds-old/scotia-index-tracker-etfs.html
SRIB,Scotia Responsible Investing Canadian Bond Index ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds/scotia-responsible-investing-etfs.html
SRIC,Scotia Responsible Investing Canadian Equity Index ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds/scotia-responsible-investing-etfs.html
SRII,Scotia Responsible Investing International Equity Index ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds/scotia-responsible-investing-etfs.html
SRIU,Scotia Responsible Investing U.S. Equity Index ETF,Scotia Global Asset Management,https://www.scotiabank.com/ca/en/personal/investing/scotia-exchange-traded-funds/scotia-responsible-investing-etfs.html
NALT,NBI Liquid Alternatives ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NREA,NBI Global Real Assets Income Fund - ETF Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NPRF,NBI Active Canadian Preferred Shares ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NUBF,NBI Unconstrained Fixed Income ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NHYB,NBI High Yield Bond ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSCB,NBI Sustainable Canadian Bond ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSCE,NBI Sustainable Canadian Equity ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSGE,NBI Sustainable Global Equity ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NGPE,NBI Global Private Equity ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NINT,NBI Active International Equity ETF,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-four-new-etfs.html
NUSA,NBI Active U.S. Equity ETF,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-four-new-etfs.html
NUSA.F,NBI Active U.S. Equity ETF - CAD Hedged,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NDIV,NBI Canadian Dividend Income ETF,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-four-new-etfs.html
NSCC,NBI Sustainable Canadian Corporate Bond ETF,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-four-new-etfs.html
NSSB,NBI Sustainable Canadian Short Term Bond ETF,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NTGA,NBI Target 2026 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-new-active-etf-series.html
NTGB,NBI Target 2027 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-new-active-etf-series.html
NTGC,NBI Target 2028 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://www.nbinvestments.ca/about-us/press-releases/nbi-launches-new-active-etf-series.html
NTGD,NBI Target 2029 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NTGE,NBI Target 2030 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NTGF,NBI Target 2031 Investment Grade Bond Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NCPB,NBI Canadian Core Plus Bond Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NINV,NBI Innovators Fund - ETF Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NINV.F,NBI Innovators Fund - ETFH Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NBQC,NBI Quebec Growth Fund - ETF Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NBUE,NBI U.S. Equity Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBUE.F,NBI U.S. Equity Fund - ETFH Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBGE,NBI Global Equity Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBGE.F,NBI Global Equity Fund - ETFH Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBIE,NBI International Equity Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBIE.F,NBI International Equity Fund - ETFH Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBSC,NBI Global Small Cap Fund - ETF Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NBSC.F,NBI Global Small Cap Fund - ETFH Series,National Bank Investments,https://newsfile.futunn.com/public/NN-PersistNoticeAttachment/7781/20250916/SEDAR_PLUS/CSA_SEDAR_PLUS_NOTICE_RECORD_ID_2211584.pdf
NSDU,NBI SmartData U.S. Equity Fund - ETF Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSDU.F,NBI SmartData U.S. Equity Fund - ETFH Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSDI,NBI SmartData International Equity Fund - ETF Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NSDI.F,NBI SmartData International Equity Fund - ETFH Series,National Bank Investments,https://www.newswire.ca/en/releases/archive/December2025/18/c8000.html
NBBX,NBI Canadian Bond Index Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBCX,NBI Canadian Equity Index Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBUX,NBI U.S. Equity Index Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBIX,NBI International Equity Index Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NMMO,Meritage Tactical ETF Moderate Portfolio - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NMBL,Meritage Tactical ETF Balanced Portfolio - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NMGR,Meritage Tactical ETF Growth Portfolio - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NMEQ,Meritage Tactical ETF Equity Portfolio - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBCG,NBI Canadian Equity Growth Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NSDG,NBI SmartData Global Equity Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBIV,NBI International Value Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NBEM,NBI Diversified Emerging Markets Equity Fund - ETF Series,National Bank Investments,https://pr.draperjournal.com/article/National-Bank-Investments-Launches-New-ETF-Series?storyId=6a031e25d6b3ec3c381adfd8
NCNS,NBI Conservative ETF Portfolio,National Bank Investments,https://www.tradingview.com/news/prnewswire:f155e4a4968b4:0-national-bank-investments-launches-new-etf-portfolio-solutions-a-thematic-etf-and-a-mutual-fund/
NBLD,NBI Balanced ETF Portfolio,National Bank Investments,https://www.tradingview.com/news/prnewswire:f155e4a4968b4:0-national-bank-investments-launches-new-etf-portfolio-solutions-a-thematic-etf-and-a-mutual-fund/
NGRW,NBI Growth ETF Portfolio,National Bank Investments,https://www.tradingview.com/news/prnewswire:f155e4a4968b4:0-national-bank-investments-launches-new-etf-portfolio-solutions-a-thematic-etf-and-a-mutual-fund/
NEQT,NBI Equity ETF Portfolio,National Bank Investments,https://www.tradingview.com/news/prnewswire:f155e4a4968b4:0-national-bank-investments-launches-new-etf-portfolio-solutions-a-thematic-etf-and-a-mutual-fund/
NTHM,NBI Thematic Rotation ETF,National Bank Investments,https://www.tradingview.com/news/prnewswire:f155e4a4968b4:0-national-bank-investments-launches-new-etf-portfolio-solutions-a-thematic-etf-and-a-mutual-fund/
